Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,Status,Status_encoded,approval_rate_1st,failure_rate_1st,approval_rate_2nd,failure_rate_2nd,grade_avg
1,1,5,9500,1,1,146.0,1,19,37,7,7,133.8,1,0,0,1,0,0,19,0,0,9,1,0,9,1,9.4,-0.8,-3.12,Graduate,1,0.9999998750000157,0.0,0.9999998750000157,0.0,13.2325
1,1,2,9773,1,1,130.0,1,19,19,9,9,126.9,1,0,0,1,1,1,18,0,0,6,0,0,6,0,9.4,-0.8,-3.12,Graduate,1,0.9999998333333611,0.0,0.9999998333333611,0.0,14.083333333333332
1,17,2,9254,1,1,113.0,1,1,2,5,3,106.7,1,0,1,1,1,1,19,0,0,14,0,0,6,0,13.9,-0.3,0.79,Dropout,0,0.33333327777778704,0.6666665555555741,0.0,0.9999998333333611,5.0
1,43,1,8014,0,1,145.7,22,37,37,9,9,145.7,1,0,0,1,0,0,25,1,8,16,0,11,13,0,13.9,-0.3,0.79,Graduate,1,0.9374999414062536,0.06249999609375024,0.8461537810650938,0.15384614201183525,12.803030303030303
1,1,1,8014,0,1,126.0,1,38,37,5,5,118.7,0,0,0,1,0,0,19,0,0,6,0,0,6,0,12.7,3.7,-1.7,Graduate,1,0.9999998333333611,0.0,0.9999998333333611,0.0,12.0
1,17,1,9991,0,1,160.0,1,34,34,0,0,161.8,1,0,1,1,1,0,33,0,0,8,0,0,5,0,7.6,2.6,0.32,Dropout,0,0.399999920000016,0.599999880000024,0.0,0.99999980000004,5.25
1,15,1,9147,1,1,130.0,26,1,1,2,3,130.0,0,0,0,1,0,0,19,1,0,10,0,0,6,0,11.1,0.6,2.02,Graduate,1,0.799999840000032,0.199999960000008,0.99999980000004,0.0,11.7
1,1,1,9773,1,1,156.0,1,19,1,5,10,136.8,1,0,0,1,0,0,18,0,0,6,0,0,6,0,11.1,0.6,2.02,Dropout,0,0.9999998333333611,0.0,0.9999998333333611,0.0,13.75
1,17,5,9853,1,1,141.0,1,3,19,2,7,130.9,1,0,0,1,0,0,18,0,0,7,0,0,8,0,7.6,2.6,0.32,Graduate,1,0.9999998333333611,0.0,0.8333331944444675,0.16666663888889352,13.05
1,1,3,9500,1,1,143.0,1,19,37,7,7,127.0,1,0,0,1,0,0,18,0,0,8,0,0,8,0,9.4,-0.8,-3.12,Graduate,1,0.9999998750000157,0.0,0.9999998750000157,0.0,13.07375
2,39,1,9500,1,19,133.1,1,38,38,2,10,120.0,0,0,0,1,0,0,37,0,0,9,0,0,9,0,16.2,0.3,-0.92,Dropout,0,0.285714244897965,0.7142856122449125,0.0,0.9999998571428775,5.375
1,1,1,9254,1,1,172.0,41,37,37,5,5,153.8,1,0,0,1,0,1,20,1,0,6,0,0,6,0,10.8,1.4,1.74,Graduate,1,0.9999998333333611,0.0,0.9999998333333611,0.0,13.666666666666668
1,15,1,9238,1,1,140.0,26,19,19,9,6,140.0,0,0,0,1,1,0,21,1,0,7,0,0,7,0,11.1,0.6,2.02,Graduate,1,0.9999998333333611,0.0,0.9999998333333611,0.0,12.880952380952381
1,17,1,9500,1,1,142.0,1,38,1,5,4,136.6,0,0,0,1,0,1,18,0,0,7,0,0,9,0,12.4,0.5,1.79,Graduate,1,0.9999998571428775,0.0,0.9999998750000157,0.0,14.1265873015873
1,1,2,9773,1,1,148.0,1,19,1,3,9,140.0,1,0,0,1,0,1,18,0,0,6,0,0,6,0,16.2,0.3,-0.92,Graduate,1,0.9999998333333611,0.0,0.9999998333333611,0.0,14.166666666666666
1,1,4,9500,1,1,137.0,1,19,37,9,7,130.8,0,0,1,1,0,0,18,0,0,9,1,0,9,1,9.4,-0.8,-3.12,Graduate,1,0.9999998750000157,0.0,0.9999998750000157,0.0,14.4025
1,1,1,9500,1,1,143.0,1,38,38,9,9,138.8,1,0,0,1,0,0,31,0,0,9,0,0,8,0,11.1,0.6,2.02,Graduate,1,0.9999998571428775,0.0,0.9999998750000157,0.0,15.928125
1,1,1,9238,1,1,133.1,1,1,1,4,10,110.0,0,0,1,1,0,0,23,0,0,8,0,0,6,0,12.7,3.7,-1.7,Graduate,1,0.9999998333333611,0.0,0.9999998333333611,0.0,13.395833333333332
1,1,4,9500,1,1,138.0,1,37,19,9,9,127.8,1,0,0,1,0,0,19,0,0,7,0,0,7,0,7.6,2.6,0.32,Graduate,1,0.857142734693895,0.1428571224489825,0.857142734693895,0.1428571224489825,14.983333333333334
1,16,3,9773,1,1,138.0,1,37,38,4,9,134.2,1,0,0,1,0,1,20,0,0,6,0,0,6,0,11.1,0.6,2.02,Graduate,1,0.9999998333333611,0.0,0.9999998333333611,0.0,14.0
2,39,1,8014,0,1,150.0,1,37,37,7,5,143.0,0,0,0,1,0,0,40,0,5,9,0,3,7,0,12.7,3.7,-1.7,Graduate,1,0.9999998888889013,0.0,0.9999998571428775,0.0,15.015873015873016
1,44,1,9085,1,39,120.0,1,37,37,9,9,120.0,1,0,1,1,0,0,32,0,0,14,0,0,14,0,16.2,0.3,-0.92,Dropout,0,0.6666665555555741,0.33333327777778704,0.49999991666668053,0.49999991666668053,11.25
1,1,4,9254,1,1,110.0,1,37,37,9,7,113.2,1,0,0,1,0,0,24,0,0,14,0,0,11,0,10.8,1.4,1.74,Dropout,0,0.33333327777778704,0.6666665555555741,0.16666663888889352,0.8333331944444675,10.25
1,17,4,9500,1,1,146.0,1,19,37,5,8,135.8,1,0,0,1,0,0,18,0,0,7,0,0,7,0,7.6,2.6,0.32,Graduate,1,0.857142734693895,0.1428571224489825,0.857142734693895,0.1428571224489825,13.983333333333334
1,1,1,9238,1,1,148.0,1,37,37,9,9,143.5,0,0,0,1,0,0,18,0,0,6,0,0,6,0,10.8,1.4,1.74,Graduate,1,0.9999998333333611,0.0,0.9999998333333611,0.0,12.916666666666668
1,1,1,9238,1,1,145.0,1,19,37,4,7,148.9,1,0,0,1,0,1,18,0,0,6,0,0,6,0,10.8,1.4,1.74,Graduate,1,0.9999998333333611,0.0,0.9999998333333611,0.0,13.333333333333332
1,39,1,9003,1,1,133.1,1,38,38,4,7,115.6,1,0,0,0,0,0,27,0,0,8,0,0,8,0,15.5,2.8,-4.06,Dropout,0,0.0,0.9999998333333611,0.0,0.9999998333333611,0.0
1,1,1,9147,1,1,160.0,1,38,37,9,5,159.3,0,0,0,1,0,0,18,0,0,5,0,0,5,0,7.6,2.6,0.32,Graduate,1,0.99999980000004,0.0,0.99999980000004,0.0,14.9
1,1,1,9853,1,1,130.0,1,19,12,9,4,133.2,1,0,0,1,0,0,19,0,0,6,0,0,7,0,7.6,2.6,0.32,Graduate,1,0.9999998333333611,0.0,0.9999998333333611,0.0,13.916666666666666
1,17,2,8014,0,1,120.0,1,37,34,0,0,117.6,1,0,0,1,0,0,19,0,0,8,0,0,7,0,7.6,2.6,0.32,Graduate,1,0.8333331944444675,0.16666663888889352,0.9999998333333611,0.0,12.1
1,17,1,9853,1,1,120.0,1,37,37,9,10,122.6,0,0,0,1,0,0,20,0,0,8,0,0,11,0,12.7,3.7,-1.7,Dropout,0,0.49999991666668053,0.49999991666668053,0.33333327777778704,0.6666665555555741,11.416666666666668
1,39,1,9003,1,1,133.1,1,19,19,9,9,100.0,0,0,0,1,0,0,30,0,0,6,0,0,6,0,11.1,0.6,2.02,Dropout,0,0.0,0.9999998333333611,0.0,0.9999998333333611,0.0
1,7,1,9147,1,3,130.0,1,37,19,9,8,130.0,0,0,0,1,0,0,21,0,4,9,0,3,18,0,10.8,1.4,1.74,Graduate,1,0.9999998888889013,0.0,0.99999990000001,0.0,11.252136752136753
1,39,1,9556,1,1,120.0,1,19,19,4,5,122.8,0,0,0,1,0,0,26,0,0,12,0,0,8,0,13.9,-0.3,0.79,Dropout,0,0.857142734693895,0.1428571224489825,0.9999998750000157,0.0,11.920833333333334
1,17,1,9070,1,1,135.0,1,19,37,5,9,145.9,0,0,0,1,0,1,18,0,0,6,0,0,6,0,16.2,0.3,-0.92,Graduate,1,0.9999998333333611,0.0,0.9999998333333611,0.0,12.416666666666666
1,1,1,9070,1,1,133.1,1,1,37,5,9,143.0,1,0,1,1,0,0,21,0,0,9,0,0,8,0,12.7,3.7,-1.7,Dropout,0,0.8333331944444675,0.16666663888889352,0.8333331944444675,0.16666663888889352,11.8
1,43,1,171,1,1,145.0,1,19,38,9,9,100.0,0,0,0,1,0,1,18,0,0,0,0,0,0,0,13.9,-0.3,0.79,Dropout,0,0.0,0.0,0.0,0.0,0.0
1,17,3,9853,1,1,138.0,1,37,37,5,9,125.1,1,1,0,1,0,1,19,0,0,6,0,0,8,0,12.7,3.7,-1.7,Dropout,0,0.9999998333333611,0.0,0.8333331944444675,0.16666663888889352,13.15
1,1,3,9238,1,1,126.0,1,38,19,5,8,120.8,1,0,0,1,0,0,19,0,0,7,0,0,7,0,12.4,0.5,1.79,Graduate,1,0.9999998333333611,0.0,0.9999998333333611,0.0,12.55952380952381
1,1,5,9085,1,1,121.0,1,38,37,9,8,114.0,1,0,0,0,0,0,19,0,0,12,4,0,8,1,9.4,-0.8,-3.12,Dropout,0,0.0,0.99999980000004,0.0,0.99999980000004,0.0
1,17,1,9238,1,1,152.0,1,37,37,7,5,132.1,1,0,0,1,0,0,19,0,0,10,0,0,11,0,9.4,-0.8,-3.12,Dropout,0,0.33333327777778704,0.6666665555555741,0.16666663888889352,0.8333331944444675,11.75
2,44,1,9085,1,39,160.0,1,37,37,192,192,160.0,0,0,0,1,0,0,27,0,0,12,2,0,8,1,9.4,-0.8,-3.12,Graduate,1,0.599999880000024,0.399999920000016,0.99999980000004,0.0,13.0
1,10,1,9085,1,1,134.0,1,37,37,5,5,134.0,1,0,0,1,0,0,22,0,2,7,0,0,10,0,12.7,3.7,-1.7,Graduate,1,0.99999980000004,0.0,0.99999980000004,0.0,13.2
1,1,1,9773,1,1,128.0,1,37,1,9,7,124.2,1,0,0,1,0,0,18,0,0,8,0,0,7,0,15.5,2.8,-4.06,Dropout,0,0.8333331944444675,0.16666663888889352,0.9999998333333611,0.0,13.071428571428571
1,17,4,9254,1,1,125.0,1,38,38,5,5,115.6,1,0,0,1,0,0,20,0,0,6,0,0,8,0,9.4,-0.8,-3.12,Graduate,1,0.9999998333333611,0.0,0.6666665555555741,0.33333327777778704,11.875
2,43,1,9991,0,1,130.0,1,37,37,9,9,128.2,0,0,0,1,0,0,34,0,3,9,0,2,7,0,9.4,-0.8,-3.12,Dropout,0,0.3749999531250059,0.6249999218750099,0.285714244897965,0.7142856122449125,10.5
1,17,2,9500,1,1,138.0,1,1,38,5,8,132.8,1,0,0,1,0,0,18,0,0,9,0,0,9,0,13.9,-0.3,0.79,Graduate,1,0.857142734693895,0.1428571224489825,0.9999998750000157,0.0,13.070634920634921
1,17,2,9773,1,1,121.0,1,1,1,5,5,123.1,1,0,0,1,1,0,20,0,0,12,0,0,7,0,9.4,-0.8,-3.12,Graduate,1,0.6666665555555741,0.33333327777778704,0.6666665555555741,0.33333327777778704,13.5
1,1,1,9130,1,1,134.0,41,1,19,5,5,125.6,1,0,0,1,0,0,20,1,0,6,0,0,6,0,12.7,3.7,-1.7,Graduate,1,0.99999980000004,0.0,0.99999980000004,0.0,16.0
1,39,1,9991,0,1,130.0,1,1,38,4,9,115.0,0,0,0,1,1,0,25,0,0,7,0,0,8,0,16.2,0.3,-0.92,Dropout,0,0.0,0.99999980000004,0.0,0.99999980000004,0.0
1,1,4,9119,1,1,126.0,1,3,19,2,9,123.6,1,0,0,1,1,0,18,0,0,6,0,0,9,0,8.9,1.4,3.51,Dropout,0,0.99999980000004,0.0,0.599999880000024,0.399999920000016,12.7
1,1,1,9130,1,1,148.0,1,1,1,9,9,141.7,0,0,0,0,1,0,18,0,0,8,0,0,11,0,8.9,1.4,3.51,Dropout,0,0.8333331944444675,0.16666663888889352,0.6666665555555741,0.33333327777778704,12.3
1,17,1,9853,1,1,160.0,1,19,38,5,7,139.0,1,0,0,1,0,1,18,0,0,8,0,0,13,0,9.4,-0.8,-3.12,Dropout,0,0.8333331944444675,0.16666663888889352,0.0,0.9999998333333611,6.1
1,17,1,9254,1,1,118.0,1,1,19,5,4,118.0,0,0,0,1,0,1,19,0,0,7,0,0,7,0,12.4,0.5,1.79,Graduate,1,0.8333331944444675,0.16666663888889352,0.8333331944444675,0.16666663888889352,11.9
1,17,2,9853,1,1,150.0,1,38,19,5,5,142.0,1,0,0,1,0,1,19,0,0,8,0,0,7,0,10.8,1.4,1.74,Dropout,0,0.9999998333333611,0.0,0.8333331944444675,0.16666663888889352,12.366666666666667
1,44,1,9238,1,1,140.0,1,1,1,5,5,143.4,0,0,0,1,0,1,21,0,3,6,0,2,7,0,13.9,-0.3,0.79,Graduate,1,0.9999998333333611,0.0,0.9999998333333611,0.0,13.702380952380953
1,1,1,9070,1,1,110.0,1,1,37,9,9,105.1,1,0,0,1,0,1,20,0,0,6,0,0,6,0,12.4,0.5,1.79,Graduate,1,0.9999998333333611,0.0,0.9999998333333611,0.0,11.916666666666668
1,51,1,8014,0,42,140.0,1,19,37,134,193,138.0,1,0,1,1,0,1,21,0,13,13,0,9,11,0,8.9,1.4,3.51,Graduate,1,0.8461537810650938,0.15384614201183525,0.9090908264462886,0.09090908264462885,12.663636363636364
1,43,1,9991,0,1,133.1,41,37,37,9,8,114.7,0,0,0,1,0,0,34,1,2,2,0,1,1,0,10.8,1.4,1.74,Dropout,0,0.99999950000025,0.0,0.9999990000010001,0.0,10.75
1,1,4,9773,1,1,140.0,22,1,37,3,9,130.5,1,0,0,1,0,0,20,1,0,6,0,0,6,0,12.7,3.7,-1.7,Graduate,1,0.9999998333333611,0.0,0.9999998333333611,0.0,12.166666666666668
1,39,1,9991,0,1,110.0,1,37,37,9,9,134.3,0,0,0,1,1,0,24,0,0,10,0,0,7,0,10.8,1.4,1.74,Dropout,0,0.0,0.99999980000004,0.199999960000008,0.799999840000032,6.0
1,1,1,9500,1,1,148.0,1,1,1,4,3,137.5,0,0,0,1,1,0,18,0,0,7,0,0,9,0,16.2,0.3,-0.92,Graduate,1,0.9999998571428775,0.0,0.9999998750000157,0.0,14.615873015873017
1,39,1,9991,0,1,130.0,1,1,1,9,7,152.1,0,0,0,1,1,0,28,0,0,13,0,0,12,0,11.1,0.6,2.02,Dropout,0,0.399999920000016,0.599999880000024,0.199999960000008,0.799999840000032,11.5
1,17,1,9254,1,1,132.0,1,38,38,0,5,126.1,0,0,0,1,1,0,20,0,0,9,0,0,12,0,7.6,2.6,0.32,Dropout,0,0.6666665555555741,0.33333327777778704,0.0,0.9999998333333611,5.375
1,43,1,9500,1,1,130.0,1,1,1,7,4,136.0,1,0,0,1,1,0,22,0,0,9,1,0,9,1,9.4,-0.8,-3.12,Graduate,1,0.9999998750000157,0.0,0.9999998750000157,0.0,12.55375
1,1,4,9500,1,1,128.0,1,19,1,4,4,124.3,1,0,0,1,1,0,19,0,0,8,0,0,8,0,10.8,1.4,1.74,Graduate,1,0.8749998906250137,0.12499998437500197,0.8749998906250137,0.12499998437500197,12.665714285714284
1,39,2,9556,1,1,133.1,1,3,1,2,4,136.1,0,0,0,1,1,0,26,0,0,7,0,0,10,0,12.4,0.5,1.79,Dropout,0,0.285714244897965,0.7142856122449125,0.0,0.99999980000004,5.875
1,1,2,9254,1,1,120.0,1,37,37,9,9,115.1,1,0,0,0,1,0,21,0,0,11,0,0,14,0,9.4,-0.8,-3.12,Dropout,0,0.49999991666668053,0.49999991666668053,0.0,0.9999998333333611,5.5
1,16,2,171,1,1,145.0,1,3,3,2,2,143.6,1,0,0,1,1,0,18,0,0,0,0,0,0,0,12.4,0.5,1.79,Graduate,1,0.0,0.0,0.0,0.0,0.0
1,17,1,9147,1,1,127.0,1,37,38,9,7,115.8,1,0,0,1,1,0,18,0,0,5,0,0,6,0,11.1,0.6,2.02,Graduate,1,0.99999980000004,0.0,0.99999980000004,0.0,12.8
1,1,2,171,1,1,135.0,1,19,19,4,7,149.0,1,0,0,1,1,0,22,0,14,21,0,15,20,0,11.1,0.6,2.02,Graduate,1,0.999999941176474,0.0,0.999999941176474,0.0,12.348297213622288
2,39,1,9119,1,19,133.1,1,37,37,9,9,100.0,0,0,0,1,1,0,36,0,0,0,0,0,0,0,16.2,0.3,-0.92,Dropout,0,0.0,0.99999980000004,0.0,0.99999980000004,0.0
1,1,1,9773,1,1,125.0,1,38,38,9,9,133.4,1,0,0,1,1,1,20,0,0,8,0,0,8,0,13.9,-0.3,0.79,Graduate,1,0.9999998333333611,0.0,0.9999998333333611,0.0,11.75
1,17,5,9670,1,1,127.0,1,3,4,2,2,122.8,0,0,0,1,1,0,20,0,0,6,0,0,9,0,10.8,1.4,1.74,Dropout,0,0.49999991666668053,0.49999991666668053,0.0,0.9999998333333611,6.166666666666667
1,39,1,9991,0,1,133.1,1,37,1,5,4,151.2,0,0,0,1,1,0,25,0,0,11,0,0,11,0,12.4,0.5,1.79,Dropout,0,0.799999840000032,0.199999960000008,0.599999880000024,0.399999920000016,12.5
1,39,1,9003,1,1,150.0,1,37,19,6,4,137.0,0,0,0,1,1,0,35,0,1,7,0,1,11,0,15.5,2.8,-4.06,Graduate,1,0.8333331944444675,0.16666663888889352,0.8333331944444675,0.16666663888889352,13.316666666666666
1,1,1,171,1,1,133.1,1,1,37,7,7,118.0,0,0,0,1,1,0,22,0,0,0,0,0,0,0,11.1,0.6,2.02,Dropout,0,0.0,0.0,0.0,0.0,0.0
1,44,1,9003,1,39,130.0,1,38,38,9,5,130.0,0,0,1,0,1,0,20,0,0,16,0,0,15,0,16.2,0.3,-0.92,Dropout,0,0.6666665555555741,0.33333327777778704,0.33333327777778704,0.6666665555555741,11.9
1,43,1,8014,0,12,133.1,1,37,1,9,10,112.5,0,0,0,1,1,0,50,0,6,13,0,2,11,0,16.2,0.3,-0.92,Dropout,0,0.4615384260355057,0.5384614970414233,0.1818181652892577,0.8181817438016598,12.416666666666668
1,1,1,9500,1,1,125.0,1,19,38,9,8,118.3,0,0,0,1,1,0,20,0,0,12,1,0,12,1,10.8,1.4,1.74,Dropout,0,0.6249999218750099,0.3749999531250059,0.6249999218750099,0.3749999531250059,12.002
1,7,1,9003,1,3,140.0,1,3,19,2,10,140.0,0,0,0,0,1,0,35,0,0,10,0,1,9,0,15.5,2.8,-4.06,Dropout,0,0.8333331944444675,0.16666663888889352,0.16666663888889352,0.8333331944444675,13.1
1,1,1,9670,1,1,110.0,1,3,19,4,5,109.0,0,0,0,1,1,1,19,0,0,7,0,0,8,0,15.5,2.8,-4.06,Graduate,1,0.9999998333333611,0.0,0.9999998333333611,0.0,13.654761904761905
2,39,2,9147,1,1,133.1,1,37,37,5,7,110.0,0,0,0,1,1,0,43,0,0,14,1,0,5,0,9.4,-0.8,-3.12,Dropout,0,0.0,0.99999980000004,0.0,0.99999980000004,0.0
1,17,5,9500,1,1,124.0,1,3,38,2,1,119.8,0,0,0,1,1,0,19,0,0,11,0,0,11,0,10.8,1.4,1.74,Graduate,1,0.8749998906250137,0.12499998437500197,0.8749998906250137,0.12499998437500197,13.867142857142856
1,39,1,9500,1,1,114.0,1,37,37,9,9,130.0,0,0,0,1,1,0,25,0,0,11,0,0,11,0,12.7,3.7,-1.7,Graduate,1,0.7499999062500118,0.24999996875000394,0.7499999062500118,0.24999996875000394,12.675
1,16,1,171,1,1,155.0,1,1,3,5,10,167.3,1,0,0,1,1,0,19,0,0,0,0,0,0,0,13.9,-0.3,0.79,Graduate,1,0.0,0.0,0.0,0.0,0.0
1,1,1,171,1,1,133.1,1,38,37,5,5,136.0,1,0,0,1,1,0,22,0,0,0,0,0,0,0,12.7,3.7,-1.7,Dropout,0,0.0,0.0,0.0,0.0,0.0
1,1,1,9254,1,1,125.0,1,37,37,3,3,124.0,0,0,0,1,1,1,19,0,0,7,0,0,6,0,11.1,0.6,2.02,Dropout,0,0.9999998333333611,0.0,0.8333331944444675,0.16666663888889352,11.6
2,39,1,9991,0,1,120.0,1,19,37,3,9,132.9,0,0,0,1,1,0,32,0,0,11,0,0,11,0,13.9,-0.3,0.79,Dropout,0,0.799999840000032,0.199999960000008,0.799999840000032,0.199999960000008,11.041666666666668
2,39,1,9773,1,38,100.0,1,37,37,9,7,154.0,1,0,0,1,1,0,57,0,0,7,0,0,6,0,9.4,-0.8,-3.12,Graduate,1,0.8333331944444675,0.16666663888889352,0.9999998333333611,0.0,14.183333333333334
1,1,1,9500,1,1,133.1,1,1,19,3,5,115.0,0,0,0,0,1,0,20,0,0,11,0,0,7,0,16.2,0.3,-0.92,Dropout,0,0.57142848979593,0.4285713673469475,0.57142848979593,0.4285713673469475,12.087499999999999
1,39,1,9991,0,1,120.0,1,1,1,5,5,96.0,1,0,0,0,1,0,38,0,0,5,0,0,5,0,8.9,1.4,3.51,Dropout,0,0.0,0.99999980000004,0.0,0.99999980000004,0.0
2,39,1,9991,0,1,120.0,1,37,3,9,3,168.2,0,0,0,1,1,0,45,0,0,6,0,0,6,0,12.4,0.5,1.79,Graduate,1,0.99999980000004,0.0,0.99999980000004,0.0,14.083333333333332
2,39,1,9773,1,1,110.0,1,37,37,9,10,140.0,0,0,1,0,1,0,43,0,0,16,0,0,12,0,10.8,1.4,1.74,Dropout,0,0.33333327777778704,0.6666665555555741,0.6666665555555741,0.33333327777778704,11.125
1,17,4,9070,1,1,144.0,1,38,1,9,9,137.4,1,0,0,1,1,0,19,0,0,6,0,0,8,0,10.8,1.4,1.74,Graduate,1,0.9999998333333611,0.0,0.9999998333333611,0.0,13.479166666666668
2,39,1,9991,0,19,133.1,1,19,19,4,4,150.0,0,0,0,0,1,0,49,0,0,8,0,0,5,0,15.5,2.8,-4.06,Dropout,0,0.399999920000016,0.599999880000024,0.199999960000008,0.799999840000032,11.0
1,39,1,8014,0,1,133.1,1,37,38,9,9,148.5,0,0,0,1,1,0,34,0,0,6,0,0,5,0,11.1,0.6,2.02,Dropout,0,0.6666665555555741,0.33333327777778704,0.0,0.99999980000004,6.125
2,39,1,9991,0,1,120.0,1,38,38,1,4,138.7,0,0,0,1,1,0,43,0,0,5,0,0,6,0,10.8,1.4,1.74,Graduate,1,0.99999980000004,0.0,0.99999980000004,0.0,13.733333333333334
1,1,2,9254,1,1,120.0,1,19,1,9,8,117.2,0,0,0,1,1,0,21,0,0,8,0,0,9,0,15.5,2.8,-4.06,Dropout,0,0.49999991666668053,0.49999991666668053,0.16666663888889352,0.8333331944444675,11.5
1,17,1,9670,1,1,134.0,1,19,37,5,5,125.3,1,0,0,1,1,1,19,0,0,7,0,0,10,0,10.8,1.4,1.74,Graduate,1,0.6666665555555741,0.33333327777778704,0.9999998333333611,0.0,12.652777777777779
2,42,1,9556,1,1,110.0,1,37,37,9,6,140.0,0,0,0,1,1,0,43,0,0,7,0,0,13,0,16.2,0.3,-0.92,Dropout,0,0.0,0.9999998571428775,0.24999996875000394,0.7499999062500118,6.575
1,43,1,9991,0,1,130.0,1,37,37,9,9,124.0,0,0,0,1,1,0,31,0,1,6,0,0,7,0,9.4,-0.8,-3.12,Graduate,1,0.99999980000004,0.0,0.99999980000004,0.0,14.616666666666667
1,39,1,9991,0,1,150.0,1,37,38,175,103,127.0,0,0,0,1,1,0,34,0,0,5,0,0,5,0,8.9,1.4,3.51,Graduate,1,0.99999980000004,0.0,0.99999980000004,0.0,16.3
4,43,1,9500,1,19,100.0,1,34,34,0,0,110.0,0,0,0,1,1,0,30,0,11,26,1,11,26,1,7.6,2.6,0.32,Graduate,1,0.8571427959183717,0.14285713265306196,0.8571427959183717,0.14285713265306196,12.52608695652174
2,39,1,9500,1,19,133.1,1,38,38,7,8,170.0,0,0,0,1,1,0,36,0,0,9,0,0,11,0,16.2,0.3,-0.92,Dropout,0,0.857142734693895,0.1428571224489825,0.0,0.9999998750000157,6.391666666666666
1,7,1,9991,0,3,120.0,1,37,37,6,7,120.0,0,0,1,0,1,0,46,0,0,5,0,0,5,0,11.1,0.6,2.02,Dropout,0,0.0,0.99999980000004,0.199999960000008,0.799999840000032,5.0
1,17,1,9085,1,1,133.1,1,1,19,5,9,130.0,0,0,0,1,1,0,22,0,0,8,0,0,8,0,7.6,2.6,0.32,Graduate,1,0.599999880000024,0.399999920000016,0.599999880000024,0.399999920000016,11.833333333333332
1,7,1,9003,1,3,130.0,1,1,19,5,9,130.0,0,0,0,1,1,0,27,0,0,8,0,0,10,0,16.2,0.3,-0.92,Dropout,0,0.0,0.9999998333333611,0.0,0.9999998333333611,0.0
1,42,1,9119,1,1,140.0,1,19,19,90,90,120.0,0,0,1,0,1,0,31,0,0,4,0,0,5,0,12.7,3.7,-1.7,Dropout,0,0.0,0.9999997500000625,0.0,0.99999980000004,0.0
1,17,1,9773,1,1,145.0,1,1,38,90,8,132.8,1,0,0,0,1,0,21,0,0,10,0,0,0,0,10.8,1.4,1.74,Dropout,0,0.33333327777778704,0.6666665555555741,0.0,0.9999998333333611,6.0
1,17,1,9147,1,1,133.1,1,19,19,9,7,100.0,0,0,0,1,1,0,21,0,0,7,0,0,10,3,16.2,0.3,-0.92,Dropout,0,0.799999840000032,0.199999960000008,0.399999920000016,0.599999880000024,10.875
1,1,1,9147,1,1,127.0,1,1,4,9,10,121.8,0,0,0,1,1,0,19,0,0,8,0,0,10,3,16.2,0.3,-0.92,Graduate,1,0.99999980000004,0.0,0.799999840000032,0.199999960000008,12.55
1,17,4,9147,1,1,114.0,1,19,19,4,4,109.5,1,0,0,1,1,1,20,0,0,6,0,0,8,0,8.9,1.4,3.51,Graduate,1,0.99999980000004,0.0,0.799999840000032,0.199999960000008,11.7
1,1,1,9003,1,1,140.0,1,38,1,9,4,138.3,0,0,0,1,1,0,18,0,0,7,0,0,6,0,12.4,0.5,1.79,Graduate,1,0.9999998333333611,0.0,0.9999998333333611,0.0,15.583333333333332
1,1,2,9773,1,1,140.0,1,1,1,4,3,131.6,0,0,0,1,1,1,18,0,0,6,0,0,6,0,16.2,0.3,-0.92,Graduate,1,0.9999998333333611,0.0,0.9999998333333611,0.0,12.083333333333332
1,39,1,9254,1,19,133.1,1,19,19,3,1,101.5,0,0,1,0,1,0,34,0,0,6,0,0,6,0,15.5,2.8,-4.06,Dropout,0,0.0,0.9999998333333611,0.0,0.9999998333333611,0.0
1,44,1,9070,1,39,123.9,1,37,1,9,7,123.9,0,0,0,1,1,0,20,0,2,9,0,5,10,1,16.2,0.3,-0.92,Dropout,0,0.7142856122449125,0.285714244897965,0.8888887901234679,0.11111109876543349,12.675
1,1,1,9500,1,1,157.0,1,37,37,9,9,143.0,0,0,0,1,1,0,18,0,0,8,0,0,8,0,12.7,3.7,-1.7,Graduate,1,0.8749998906250137,0.12499998437500197,0.8749998906250137,0.12499998437500197,13.4
1,1,1,171,1,1,127.0,1,1,1,4,3,126.3,1,0,1,1,1,0,21,0,0,0,0,0,0,0,16.2,0.3,-0.92,Dropout,0,0.0,0.0,0.0,0.0,0.0
2,42,1,9003,1,1,120.0,1,3,1,2,2,113.3,0,0,0,1,1,0,26,0,0,9,0,0,6,0,12.4,0.5,1.79,Dropout,0,0.16666663888889352,0.8333331944444675,0.0,0.9999998333333611,5.0
